iter	Passed	Remaining
0	134	67002
1	144	35857
2	154	25660
3	167	20820
4	178	17633
5	188	15484
6	199	14058
7	208	12821
8	220	12004
9	227	11128
10	237	10570
11	246	10042
12	256	9590
13	264	9177
14	275	8915
15	285	8645
16	295	8400
17	302	8097
18	311	7876
19	321	7704
20	330	7536
21	339	7366
22	347	7198
23	355	7059
24	364	6931
25	374	6832
26	381	6691
27	389	6569
28	396	6440
29	403	6322
30	412	6243
31	420	6144
32	427	6048
33	434	5954
34	441	5862
35	449	5788
36	457	5728
37	465	5654
38	472	5589
39	480	5523
40	487	5462
41	498	5430
42	506	5383
43	514	5331
44	521	5277
45	529	5227
46	537	5175
47	544	5127
48	552	5087
49	562	5062
50	569	5016
51	577	4979
52	585	4942
53	593	4902
54	601	4865
55	608	4826
56	617	4798
57	626	4772
58	633	4733
59	642	4714
60	651	4688
61	664	4694
62	673	4669
63	679	4630
64	691	4627
65	699	4599
66	710	4592
67	717	4561
68	724	4526
69	730	4489
70	737	4453
71	744	4428
72	752	4401
73	759	4374
74	765	4338
75	777	4335
76	783	4305
77	789	4271
78	795	4237
79	801	4206
80	807	4178
81	813	4149
82	819	4116
83	825	4087
84	831	4060
85	837	4033
86	844	4010
87	850	3981
88	856	3956
89	862	3928
90	867	3898
91	873	3873
92	879	3847
93	886	3827
94	893	3807
95	899	3785
96	905	3761
97	911	3738
98	917	3715
99	922	3691
100	928	3666
101	933	3642
102	939	3622
103	945	3601
104	951	3580
105	957	3559
106	962	3536
107	968	3514
108	974	3496
109	980	3474
110	986	3455
111	991	3436
112	997	3415
113	1003	3398
114	1009	3380
115	1015	3361
116	1022	3348
117	1028	3328
118	1034	3311
119	1039	3293
120	1045	3274
121	1050	3255
122	1058	3243
123	1065	3229
124	1077	3231
125	1082	3214
126	1088	3197
127	1096	3186
128	1105	3179
129	1110	3161
130	1116	3145
131	1125	3137
132	1131	3122
133	1137	3106
134	1145	3096
135	1151	3082
136	1157	3066
137	1162	3050
138	1168	3034
139	1174	3020
140	1180	3006
141	1189	2997
142	1197	2989
143	1203	2974
144	1209	2959
145	1214	2945
146	1221	2932
147	1229	2924
148	1236	2912
149	1242	2898
150	1250	2891
151	1256	2877
152	1262	2863
153	1268	2850
154	1276	2840
155	1282	2827
156	1287	2813
157	1293	2799
158	1298	2784
159	1304	2771
160	1310	2760
161	1318	2751
162	1325	2740
163	1332	2730
164	1338	2718
165	1346	2709
166	1352	2697
167	1358	2684
168	1365	2673
169	1371	2662
170	1377	2649
171	1382	2637
172	1388	2623
173	1393	2610
174	1399	2599
175	1405	2587
176	1414	2581
177	1420	2570
178	1427	2559
179	1433	2547
180	1438	2535
181	1443	2522
182	1450	2511
183	1456	2501
184	1463	2492
185	1469	2481
186	1475	2469
187	1480	2457
188	1487	2447
189	1493	2437
190	1499	2425
191	1504	2414
192	1511	2403
193	1517	2392
194	1522	2381
195	1528	2370
196	1534	2360
197	1542	2353
198	1551	2346
199	1557	2336
200	1564	2326
201	1570	2317
202	1576	2306
203	1583	2297
204	1589	2287
205	1596	2278
206	1602	2268
207	1609	2259
208	1615	2249
209	1621	2239
210	1628	2230
211	1635	2222
212	1642	2213
213	1649	2205
214	1656	2195
215	1663	2187
216	1669	2176
217	1676	2168
218	1682	2159
219	1692	2153
220	1701	2148
221	1710	2142
222	1716	2132
223	1722	2122
224	1728	2112
225	1734	2102
226	1740	2093
227	1746	2083
228	1754	2075
229	1761	2067
230	1766	2057
231	1772	2047
232	1777	2037
233	1783	2027
234	1789	2017
235	1794	2007
236	1800	1998
237	1806	1988
238	1811	1978
239	1818	1970
240	1826	1963
241	1833	1955
242	1842	1948
243	1851	1942
244	1859	1935
245	1866	1927
246	1874	1920
247	1881	1912
248	1891	1906
249	1900	1900
250	1907	1892
251	1916	1886
252	1925	1879
253	1932	1871
254	1939	1863
255	1947	1856
256	1954	1847
257	1962	1840
258	1970	1833
259	1977	1825
260	1985	1817
261	1991	1809
262	2000	1802
263	2008	1795
264	2016	1788
265	2024	1780
266	2033	1774
267	2041	1767
268	2049	1759
269	2056	1751
270	2064	1744
271	2069	1734
272	2079	1728
273	2087	1721
274	2094	1713
275	2102	1706
276	2109	1698
277	2117	1690
278	2126	1684
279	2134	1677
280	2141	1669
281	2149	1661
282	2157	1654
283	2165	1647
284	2173	1639
285	2183	1634
286	2194	1628
287	2202	1621
288	2209	1613
289	2217	1605
290	2226	1598
291	2235	1592
292	2240	1582
293	2249	1575
294	2256	1568
295	2261	1558
296	2270	1551
297	2275	1542
298	2282	1534
299	2289	1526
300	2295	1517
301	2304	1510
302	2311	1502
303	2317	1493
304	2325	1486
305	2333	1479
306	2340	1471
307	2347	1463
308	2354	1455
309	2361	1447
310	2368	1439
311	2374	1430
312	2382	1423
313	2388	1414
314	2393	1405
315	2399	1397
316	2407	1389
317	2414	1381
318	2421	1374
319	2428	1365
320	2434	1357
321	2440	1349
322	2447	1340
323	2454	1333
324	2462	1325
325	2468	1317
326	2474	1309
327	2481	1301
328	2488	1293
329	2495	1285
330	2501	1277
331	2508	1269
332	2515	1261
333	2521	1253
334	2528	1245
335	2535	1237
336	2541	1229
337	2549	1221
338	2556	1214
339	2562	1206
340	2570	1198
341	2576	1190
342	2583	1182
343	2589	1174
344	2596	1166
345	2603	1158
346	2611	1151
347	2617	1143
348	2625	1135
349	2631	1127
350	2638	1119
351	2646	1112
352	2652	1104
353	2659	1097
354	2667	1089
355	2672	1081
356	2679	1073
357	2687	1065
358	2693	1057
359	2700	1050
360	2708	1042
361	2714	1034
362	2721	1027
363	2729	1019
364	2737	1012
365	2745	1005
366	2751	997
367	2758	989
368	2764	981
369	2771	973
370	2777	965
371	2783	957
372	2790	949
373	2796	942
374	2803	934
375	2810	927
376	2818	919
377	2825	911
378	2832	904
379	2838	896
380	2845	888
381	2852	881
382	2858	873
383	2864	865
384	2871	857
385	2877	849
386	2883	841
387	2891	834
388	2898	826
389	2906	819
390	2912	811
391	2919	804
392	2927	796
393	2933	789
394	2940	781
395	2949	774
396	2957	767
397	2963	759
398	2971	752
399	2977	744
400	2984	736
401	2991	729
402	2998	721
403	3005	714
404	3012	706
405	3019	699
406	3026	691
407	3034	684
408	3040	676
409	3048	669
410	3055	661
411	3062	654
412	3070	646
413	3078	639
414	3085	631
415	3093	624
416	3100	617
417	3107	609
418	3113	601
419	3120	594
420	3128	587
421	3134	579
422	3142	571
423	3148	564
424	3155	556
425	3163	549
426	3169	541
427	3175	534
428	3181	526
429	3188	519
430	3195	511
431	3203	504
432	3210	496
433	3218	489
434	3225	481
435	3231	474
436	3238	466
437	3245	459
438	3251	451
439	3259	444
440	3265	436
441	3271	429
442	3277	421
443	3284	414
444	3290	406
445	3297	399
446	3303	391
447	3309	384
448	3315	376
449	3322	369
450	3328	361
451	3335	354
452	3341	346
453	3347	339
454	3355	331
455	3362	324
456	3368	316
457	3374	309
458	3383	302
459	3389	294
460	3395	287
461	3403	279
462	3409	272
463	3416	265
464	3422	257
465	3429	250
466	3435	242
467	3442	235
468	3449	228
469	3456	220
470	3462	213
471	3469	205
472	3476	198
473	3483	191
474	3489	183
475	3496	176
476	3503	168
477	3509	161
478	3515	154
479	3522	146
480	3529	139
481	3536	132
482	3543	124
483	3551	117
484	3558	110
485	3564	102
486	3572	95
487	3578	87
488	3585	80
489	3592	73
490	3599	65
491	3607	58
492	3614	51
493	3620	43
494	3627	36
495	3634	29
496	3641	21
497	3648	14
498	3655	7
499	3662	0
