iter	Logloss
0	0.5971233458
1	0.5332465233
2	0.4800735768
3	0.4454063966
4	0.4146697992
5	0.3884267538
6	0.3690333551
7	0.3519144666
8	0.3407360981
9	0.3312554514
10	0.3241100333
11	0.3138162991
12	0.3068096557
13	0.3015849226
14	0.2950019388
15	0.2882842901
16	0.2850467337
17	0.2824028346
18	0.2790713511
19	0.2764385246
20	0.2743257835
21	0.2709223082
22	0.2685290449
23	0.2665525455
24	0.2629227378
25	0.2614388831
26	0.2597423907
27	0.2585716018
28	0.2571469548
29	0.2549940765
30	0.2527570595
31	0.2512246762
32	0.2496018698
33	0.2478871866
34	0.2464958739
35	0.2458403897
36	0.2442760932
37	0.2440096827
38	0.2413861462
39	0.2399535146
40	0.2390800934
41	0.238041761
42	0.2377403889
43	0.2369601332
44	0.2359234461
45	0.2348876786
46	0.233673186
47	0.233123546
48	0.2325914865
49	0.2318289593
50	0.2313142861
51	0.2309787325
52	0.2291909341
53	0.2288413564
54	0.2283303439
55	0.2265885015
56	0.2257677703
57	0.2250461313
58	0.2246975631
59	0.224462807
60	0.2241053295
61	0.223406796
62	0.2231172471
63	0.2225860517
64	0.2218187267
65	0.2212209621
66	0.2205547201
67	0.2201898573
68	0.2198765125
69	0.2197045702
70	0.2190174754
71	0.2187251224
72	0.2176276338
73	0.2174119685
74	0.2170422968
75	0.2166524221
76	0.2160531458
77	0.2158307775
78	0.2156315303
79	0.2153472075
80	0.2150342953
81	0.2147170945
82	0.2144808263
83	0.2142253179
84	0.2136380774
85	0.2132121157
86	0.2129958783
87	0.2127459869
88	0.2125645536
89	0.2123588325
90	0.2120419721
91	0.2110909506
92	0.2108895227
93	0.2106173834
94	0.209962625
95	0.209349476
96	0.2089424874
97	0.2085058696
98	0.2074309898
99	0.2069665536
100	0.206658346
101	0.2060755307
102	0.2057168114
103	0.2042062298
104	0.203473206
105	0.2032578997
106	0.2029392297
107	0.2025087281
108	0.2012293898
109	0.1998122356
110	0.1988252036
111	0.1981673514
112	0.1969637387
113	0.196640855
114	0.1964171023
115	0.1957776619
116	0.1955077785
117	0.1945672648
118	0.1942435846
119	0.1937783914
120	0.1930751542
121	0.1928295908
122	0.192492764
123	0.1920301125
124	0.1918927946
125	0.1914672065
126	0.1910983435
127	0.1907988482
128	0.190258139
129	0.1895940516
130	0.1886331306
131	0.1881205479
132	0.187905702
133	0.187221213
134	0.1870092957
135	0.1864330669
136	0.1861153167
137	0.1859104586
138	0.1856795803
139	0.1851316725
140	0.1848319231
141	0.1845895523
142	0.1843321267
143	0.1841031362
144	0.1840094771
145	0.1837722476
146	0.1832501131
147	0.1829231324
148	0.1827673106
149	0.1825949774
150	0.1817101607
151	0.1810011473
152	0.1807263964
153	0.180469396
154	0.180210927
155	0.1794748946
156	0.1792729042
157	0.1786799014
158	0.1784347356
159	0.1782246178
160	0.1778294481
161	0.1776328505
162	0.1774708787
163	0.1771356218
164	0.1770255433
165	0.1768183196
166	0.1765028237
167	0.1763579824
168	0.176211729
169	0.1759332109
170	0.1757846902
171	0.1756553642
172	0.1755679133
173	0.1754938728
174	0.1751600424
175	0.1749839856
176	0.1748379287
177	0.1745549413
178	0.1744097794
179	0.1741629667
180	0.1740201851
181	0.1739365362
182	0.17372246
183	0.1735670332
184	0.1734026706
185	0.1732785185
186	0.1730173686
187	0.1727449793
188	0.1726232165
189	0.1723095228
190	0.17199696
191	0.1718392572
192	0.1717144068
193	0.1715432747
194	0.171405916
195	0.1712463167
196	0.1711324719
197	0.1709805747
198	0.1707770683
199	0.1705333602
200	0.1704804264
201	0.1702510274
202	0.1699821514
203	0.1697551906
204	0.1696157726
205	0.1695068549
206	0.1693576451
207	0.1691908897
208	0.1691049459
209	0.1690242168
210	0.1689948558
211	0.1687898178
212	0.1687016167
213	0.1686342796
214	0.1684780177
215	0.1682707462
216	0.1681296552
217	0.168014672
218	0.1679147468
219	0.1678851871
220	0.1677696886
221	0.1676053346
222	0.1673776066
223	0.1672394566
224	0.1671522691
225	0.1670475428
226	0.1667415225
227	0.1665454081
228	0.1664383481
229	0.1663384347
230	0.1662364785
231	0.1662100243
232	0.1661071903
233	0.1660705438
234	0.1660093803
235	0.1659662138
236	0.1658068645
237	0.1657008851
238	0.1656053602
239	0.1654196695
240	0.165328795
241	0.1651136712
242	0.1649422432
243	0.1647295463
244	0.164551238
245	0.1644891471
